GeneSymbol,Mix1,Mix2,Mix3,Mix4,Mix5
SNRPC,1276.977627,1359.059527,949.5073286,975.9425761,789.8026552
SNRPD1,798.9423726,768.7575993,693.5233762,643.5712107,509.684342
SNRPD2,5875.097098,5519.794941,4316.400364,3580.012635,2159.5403
SNRPD3,2451.150934,2468.428971,2199.789932,2284.907484,1851.006956
SNRPF,2034.397472,1766.164204,1863.644808,1275.98316,915.8709044
SNTA1,283.9843098,255.4842325,203.4911739,285.3543261,235.8498731
SNTB1,82.59612369,93.42740632,171.5681265,132.6075944,179.0965107
SNTB2,420.1895247,396.0194145,475.6651971,347.8156847,401.922476
SNUPN,555.8340245,534.0188883,565.0845355,502.0228225,475.0223015
SNW1,970.9881361,1050.582524,934.4921307,1068.558495,1070.104363
SNX1,405.9157416,441.0046031,515.9219538,436.4874114,627.7339985
SNX10,878.3236746,905.4497815,1311.916942,1347.978854,1825.706556
SNX11,911.1074428,855.5171549,922.1753161,1226.492009,1433.348407
SNX13,393.1758308,404.7801251,344.4646224,519.5372435,510.0688665
SNX15,1003.917614,893.31356,743.4028191,890.0045396,634.1231847
SNX16,71.34404264,79.97450249,92.68420052,83.68586265,111.1114807
SNX17,538.6261789,624.7867751,970.5602206,410.1728074,742.5101549
SNX19,212.4623306,250.4595212,268.4183696,222.6595637,280.3535194
SNX2,3058.40696,2335.152013,1270.250813,2920.682131,1642.508229
SNX24,68.11523581,64.02668492,132.9685815,64.21296998,153.5854519
SNX27,601.2420414,638.7904422,616.3681207,692.8229326,700.2324505
SNX3,5989.708127,5567.01817,4907.030361,6291.107416,5649.512478
SNX4,420.7429402,495.6168717,551.2107621,512.4632968,629.2308324
SNX5,644.1638805,771.9799827,908.6260017,639.5654542,982.7860689
SNX7,71.15379468,66.46971757,49.21052481,66.36051877,66.95489623
SOAT1,237.2581662,279.6876442,484.364804,278.7743929,590.687036
SOAT2,34.97289832,33.90953807,27.47052222,31.56568559,26.03103537
SOBP,234.3817611,227.3412866,96.3126679,238.962383,143.2976513
SOCS1,200.9666152,281.4191498,469.0882982,73.77429463,386.7311621
SOCS2,406.2337963,406.5637528,837.6321351,423.430936,564.4524901
SOCS3,156.034194,191.3118059,192.6148535,221.9990873,368.3775033
SOCS5,221.9704403,208.1128218,214.6986898,268.8404478,262.4022866
SOCS6,36.65940208,50.70083001,60.85283521,89.05626533,111.1346275
SOCS7,33.9585398,47.19885208,49.8541158,35.33106468,57.07317755
SOD1,6204.973743,5499.409874,4747.03127,4003.293832,3032.684988
SOD2,348.2879652,763.1653568,1138.192339,2593.233829,4287.235711
SOD3,257.8352243,272.1656118,207.8747248,296.841391,264.7616415
SOHLH2,146.3337431,143.8827352,67.1736083,176.5326465,110.4530131
SOLH,289.991416,285.8532482,383.7536226,167.5320737,202.0165581
SON,1556.750053,1428.039614,1277.056482,1430.483561,1197.337145
SORBS1,32.75251283,40.77751634,40.75959096,76.38478676,74.497099
SORBS2,38.96006488,53.32714576,53.5741449,31.14990588,35.83270055
SORBS3,250.9138008,268.0210604,249.9755652,198.3151155,311.9112515
SORCS3,17.55324175,20.94852617,9.33514803,15.37848701,9.670653391
SORL1,3908.717671,4651.959105,4631.508635,6594.524965,6794.033899
SORT1,86.20782751,120.341924,136.5615521,140.0618834,195.7141901
SOS1,550.6608703,516.0179906,436.7141688,521.1150217,416.7611511
SOS2,333.5489708,346.3752059,333.0484124,455.7901603,454.4924295
SOSTDC1,17.97300939,17.72716037,15.07008818,20.4295128,16.04291463
SOX1,4.156421675,4.790060557,4.610999694,5.54429811,6.409183431
SOX10,47.46324775,51.84159399,36.69617481,55.62997883,50.73111713
SOX11,47.22268603,41.56527415,22.6798808,48.9241058,30.67528915
SOX12,137.5424305,147.0000016,103.2682942,130.3303421,114.665893
SOX13,94.78070546,92.22042647,132.1955949,144.9712196,153.0297215
SOX14,18.17267079,19.11388902,16.93399733,17.9003929,18.72423423
SOX15,25.07260374,29.98143451,21.45336382,24.42420256,22.7070802
SOX17,89.61614403,84.47400727,49.67164631,78.87310017,53.32609858
SOX18,33.05258479,37.56442213,30.64680356,45.04622232,47.32192335
SOX2,60.41408605,63.12647952,47.27746976,51.44289836,43.01013485
SOX21,112.218156,98.48020464,111.0801525,129.6420806,127.9302497
SOX3,60.4590389,67.11764658,49.76861254,63.19391039,55.56745298
SOX30,50.06007367,44.62912006,26.12209561,44.68032775,26.64438187
SOX4,131.7164379,224.8176344,235.5330407,124.5624152,174.7521922
SOX5,9.571856657,10.64356192,9.015695234,9.313077641,10.40167133
SOX9,120.2413654,118.0260045,72.37072082,137.1758548,104.0750644
SP1,195.1095555,187.1563094,167.6256459,211.5549314,217.5978802
SP100,317.0185989,338.8822943,450.3422739,343.6143446,360.3735173
SP110,2191.663935,1887.150313,1308.568802,2368.128497,1823.234236
SP140,896.0615091,589.5248866,331.8916439,695.0134056,244.1582886
SP140L,1597.564781,1326.818746,799.1788944,1288.641028,597.7932007
SP2,509.2623057,498.3592576,513.9840027,537.1600932,491.3037115
SP3,1572.846772,1573.912112,1675.609621,1674.059069,1613.66893
SP4,315.7856785,249.1179278,142.8780813,298.3077831,146.3231316
SPA17,103.1099643,101.2902168,81.14474081,118.2670143,102.0549059
SPACA1,16.37130326,16.45696342,14.44376997,16.5602703,14.38876559
SPAG1,102.7628965,96.69470933,97.51261334,103.8404349,93.15711998
SPAG11B,169.7696116,165.3098733,101.6135685,233.3069155,187.2891854
SPAG16,198.9258657,190.2812816,135.2615572,149.6282252,102.3380785
SPAG4,503.7463903,711.7320801,76.81817219,320.6829226,36.5086629
SPAG5,231.1895259,295.7475349,221.1685602,334.4394428,358.7476739
SPAG6,99.85879196,99.4526703,77.1494345,111.384913,95.07284628
SPAG7,1428.889197,1515.985617,1263.508019,1156.632479,1149.759157
SPAG8,15.98842023,18.1524703,16.81699723,22.96526309,24.05256524
SPAG9,443.0101378,475.0376971,463.0359497,635.9332652,716.3127936
SPAM1,160.2228894,163.5100793,79.94226859,145.2899701,82.08610689
SPARC,66.03506927,68.23039399,127.9696941,74.48597532,182.4864415
SPARCL1,187.5271854,176.702398,109.0558037,183.4189015,115.3527914
SPAST,212.9101,223.1816398,232.1366847,284.8574023,316.8744934
SPATA1,27.45226697,33.56500373,35.48221664,31.44478759,37.90154207
SPATA2,147.7213646,158.9545636,176.1470059,194.5338831,220.0350823
SPATA20,466.1475504,479.4931123,488.718684,430.8859194,446.762791
SPATA2L,228.5050633,262.1111083,311.8911498,452.2832288,544.3214728
SPATA5L1,220.8735197,265.4209047,323.557693,293.2623424,362.9510867
SPATA6,41.68255202,52.99698368,47.9564065,71.92806945,78.13423952
SPATA7,33.08308513,35.44599825,35.88507313,28.90488942,42.70436067
SPATS2,306.7481131,378.8593831,165.9078013,233.3804363,154.6572063
SPATS2L,185.8095052,218.1651269,297.0839239,182.1943463,331.377283
SPC25,128.2633532,144.068718,101.0636097,92.08226987,66.67807296
SPCS1,5602.472925,6015.837122,3945.003618,4569.373202,3362.674395
SPCS3,598.1410845,683.6862928,442.2252124,559.0148014,432.9842822
SPDEF,131.553881,123.4534251,132.0438454,170.7725741,169.2011281
SPECC1L,375.7007975,363.7377521,525.4031981,392.2418569,469.1795782
SPEF1,205.7150331,226.1566956,169.0601322,220.9672198,203.6871299
SPEN,956.154288,924.0346146,933.3038766,971.2211901,841.5228842
SPG11,2077.44759,1970.887255,2050.987584,2134.698462,2009.731963
SPG20,276.7356533,383.6242538,549.6405298,572.7592846,790.9283762
SPG21,1853.689889,1964.418736,2163.232341,2041.978152,2660.652995
SPG7,634.5521764,636.0516157,544.1625364,545.4286045,547.7315471
SPHAR,329.7125437,311.7513937,304.0762837,341.8538083,325.7688163
SPHK1,201.4607854,317.9687002,410.5634783,244.6959261,608.0794228
SPHK2,122.2144934,155.1982331,215.0880083,87.51212969,168.5982389
SPI1,113.1973459,251.7095072,449.9398982,584.3123226,1141.209387
SPIB,1642.658815,920.9340195,147.1035965,1405.830076,228.3348771
SPICE1,47.26838866,45.34652718,23.97773994,47.24589514,29.65599964
SPIN1,257.3382187,285.6745721,380.269376,168.8749486,213.2179545
SPINK1,71.34398268,60.41491412,132.870492,113.4929257,153.5459715
SPINK2,148.7118381,123.3207024,89.92549207,100.9497294,50.15812151
SPINK4,24.35960643,25.26248876,21.73135926,30.00679257,25.82598208
SPINK5,235.4512379,209.8895253,100.8563503,215.6096319,109.8903971
SPINLW1,344.1050802,296.7614567,101.6983944,335.8748627,132.3384951
SPINT1,41.67093704,76.76695121,116.7133484,82.83658931,171.9034576
SPINT2,737.3206216,918.2305704,684.7634661,1089.035907,1553.228449
SPN,80.08686939,104.0487449,148.3067993,45.20689248,79.86953346
SPO11,75.68546149,76.84846648,52.89791629,79.28574675,57.78474535
SPOCK1,107.2447177,115.0855151,91.55984505,170.2818806,136.5936715
SPOCK2,1762.308904,1361.561852,1143.52254,953.3203322,537.7332778
SPOCK3,40.84876472,41.98589944,21.53316972,41.83270479,22.35579121
SPON1,105.8094645,88.46077491,61.72926532,106.0224511,73.43384281
SPON2,742.780582,1238.293542,2303.048962,431.5255562,668.431915
SPOP,1096.705232,1118.465414,902.0034213,1016.082788,938.6854102
SPP1,276.7301535,514.8962841,1251.85831,1234.679584,2656.215177
SPP2,130.7308105,125.957368,69.92982935,87.88168452,45.54618796
SPPL2B,317.3814893,267.8321794,148.789398,281.4461829,148.0641913
SPR,257.7129924,287.1051829,253.7737377,332.1003101,398.9538374
SPRED2,71.3057516,86.72678386,118.7988281,124.4392295,180.8737827
SPRR1A,34.17061239,31.99406027,22.930424,23.39147086,17.25946678
SPRR1B,230.0505905,177.18325,129.3391307,209.6499464,124.542803
SPRR2C,33.55710313,36.12575869,23.29210592,32.62427802,30.00397973
SPRR3,351.8502675,226.6608413,274.26457,266.2101534,230.3995436
SPRY1,649.5167991,606.0452843,260.8221888,777.8214182,391.3349245
SPRY2,27.22021544,73.55004848,156.5996877,447.3527158,424.7623805
SPRY4,417.0226387,396.5312756,284.5938087,482.0823233,371.9536008
SPSB1,177.0875403,178.542991,187.6136082,180.3734598,224.6410288
SPSB3,1499.085137,1320.91324,943.2988824,1381.013738,922.5304637
SPTA1,155.4161358,140.4290729,99.98562924,166.6267649,124.8911493
SPTAN1,851.3977697,695.8712184,897.681665,472.4421214,624.6512196
SPTB,127.8188532,161.704579,88.49878092,161.2817497,134.6774511
SPTBN1,570.9925431,493.5494977,269.9002114,495.6653188,230.1025414
SPTBN2,65.35534682,72.83560017,40.11533126,44.23986068,27.65022967
SPTBN4,40.65162295,54.16652098,47.25892658,38.96774855,51.8881341
SPTBN5,447.0924,432.1040474,237.8879661,450.8033364,301.0513387
SPTLC1,745.7911202,844.5439378,800.6042631,779.4835154,891.3642845
SPTLC2,434.7702597,480.5911767,587.3527786,492.0207782,527.2671845
SQLE,550.2219782,579.6413495,552.4018053,505.4389258,475.2464093
SQRDL,1237.440319,1743.57619,2695.607186,1578.01752,3196.248648
SQSTM1,425.2421909,524.5452964,650.0176706,814.7344959,1087.403966
SRBD1,404.1388113,407.1606129,376.1155592,478.6022558,437.3764588
SRC,36.12011036,54.46096112,85.54977478,39.16670442,119.5808178
SRCAP,245.9652779,284.6840303,238.7896178,213.7476284,225.8172209
SRD5A1,324.8048254,290.4723064,269.7520914,280.0508395,205.0578675
SRD5A2,69.76662769,72.03954703,62.90693035,69.56393584,64.24312543
SRD5A3,33.17123223,41.86984522,50.99798717,42.91652699,67.05346671
SREBF1,197.1394761,196.8287569,244.1354474,234.8449113,367.7839304
SREBF2,550.3594492,523.0362707,496.6774249,404.2296125,375.7219375
SREK1,1570.125979,1442.217386,1112.764175,1450.884717,1006.965705
SREK1IP1,196.6074314,200.2055976,179.6866619,120.9189489,95.7264108
SRF,229.2102661,243.8555145,267.4554254,259.0024633,297.6254569
SRGAP2,136.748944,163.2783923,190.9794223,174.4289818,226.761179
SRGAP3,222.1742069,204.1694352,158.8100923,297.6232299,275.1077613
SRGN,5787.705306,7827.496927,10231.25444,11813.8678,16089.46899
SRI,510.359012,592.1383949,609.8178105,624.0131901,771.461768
SRM,988.9745921,1146.995848,631.8490225,637.2304539,394.6634268
SRP14,12185.8559,11094.32452,12472.65982,11972.41526,10923.05355
SRP19,2694.625445,2689.293122,2538.174044,2593.153413,2360.99269
SRP54,1070.856631,1383.001579,1473.332856,1096.227522,1393.941328
SRP72,841.2180908,933.8038424,769.7884181,651.4107892,603.6238856
SRP9,5030.283674,4656.762647,4824.380882,3918.282635,3006.999474
SRPK1,776.4701551,740.9938548,489.8179857,911.8763826,705.326337
SRPK2,713.5958114,716.9026785,629.4205324,869.807736,817.5060845
SRPK3,573.2708882,492.2843318,245.1558236,621.2050979,352.8336626
SRPR,1520.14513,1713.506708,1508.46813,1218.244288,1153.251099
SRPRB,1926.510796,2075.18186,1615.937111,1570.079873,1108.698318
SRPX,98.54937583,99.73921708,115.4758765,92.02333175,129.3685663
SRPX2,38.09011133,42.92573441,54.26146663,40.46908217,51.68152108
SRR,252.6168205,263.8712116,234.931646,237.5351281,236.8763041
SRRD,312.3898359,322.4293452,331.25847,265.1701518,287.8414758
SRRM1,2511.89825,2286.062535,2114.617992,2165.883737,1748.494
SRRM2,2195.504632,2166.055426,1716.548592,1560.816208,1083.32886
SRRT,1017.65229,1053.831538,886.3946321,1005.999831,934.5918684
SRSF1,1636.784232,1569.6293,1705.48587,1414.837946,1263.385447
SRSF10,1535.748521,1430.912545,1154.504937,1245.337645,880.6530292
SRSF11,6736.865499,6266.853713,5074.558813,5371.763693,3674.49569
SRSF2,3400.767433,3071.096842,2630.131077,2716.16497,1915.321647
SRSF3,1167.290981,1199.700603,1102.87126,1218.925603,1167.68202
SRSF4,2297.428302,2330.024076,2031.560141,1883.304073,1656.594388
SRSF5,7531.486034,6460.383365,4710.708822,6954.123768,5107.359456
SRSF6,3655.404038,3257.907176,2073.96429,3316.206545,1916.433316
SRSF7,1723.926626,1540.635916,1574.84186,1462.317279,1061.765402
SRSF8,1684.662551,1497.517683,861.9404392,1297.447721,588.6240393
SRSF9,3605.831928,3785.779949,3393.817246,3003.940946,2683.482853
SRY,49.29512599,47.75224776,40.36620829,49.8421567,41.12605314
SS18,282.0607391,318.784187,349.2895768,213.26576,281.9522433
SS18L1,233.4080231,278.7482477,294.9028059,347.3922621,408.2156389
SS18L2,1518.443261,1404.428472,1318.38199,1475.744632,1329.646265
SSB,722.9359261,815.6288647,713.2476222,561.2161649,637.7480295
SSBP1,1871.580059,1895.318362,2012.125104,1217.678498,1184.80365
SSBP2,339.363288,401.2381364,219.2245741,425.6032491,370.4393426
SSBP3,461.2727765,497.0821138,553.6044932,459.2281361,533.255502
SSFA2,401.0949915,496.1247276,546.0638811,787.1805175,915.8614837
SSH3,120.1911408,164.9075514,179.488043,288.9958404,376.4698866
SSNA1,550.8971246,518.6995854,501.4632048,452.8323488,425.8115849
SSPN,166.4739522,143.101757,60.15694887,132.7169138,56.34582669
SSR1,1448.883563,1641.07841,1269.162367,1222.803805,1144.780385
SSR2,4943.510197,4915.459562,3807.226323,3477.888272,2570.639992
SSR3,175.2638529,231.4427663,186.2034986,146.9747736,167.0545224
SSR4,6924.811223,7824.859801,4126.17718,4758.560092,2332.544316
SSRP1,797.2061193,818.1800942,750.0522975,439.501927,386.3121455
SSSCA1,211.4597334,243.4961854,263.0755641,174.9211414,179.7816623
SST,39.26079905,35.97550726,25.04671738,43.79824642,35.71695021
SSTR1,26.38358522,28.50103876,38.42828459,23.82745388,30.38874627
SSTR2,83.12071958,109.6472063,85.84214648,82.19708652,123.6361891
SSTR3,31.70629002,34.83220088,32.66571516,32.08459821,35.89877085
SSTR4,42.84576894,56.51983465,38.12038357,39.16190072,38.92872875
SSTR5,21.38565479,24.28627357,22.41853603,16.24232019,16.48677197
SSX1,14.83330512,22.53979976,20.72840316,14.97969502,23.90556069
SSX2IP,265.7603497,238.6880793,169.2708707,274.3380941,172.3715461
SSX3,29.3031359,29.14274581,23.1936463,39.35437686,38.08027429
SSX5,79.22994046,89.89140334,66.68627483,95.98375307,86.52799637
ST13,1985.555148,1894.363632,1807.756315,2016.468222,1917.281164
ST14,92.12191868,90.4956021,163.116636,81.97638546,151.5922341
ST18,18.42485216,20.1225429,13.46968873,19.1735067,18.80287269
ST20,154.661052,157.4586931,130.4501505,220.0935866,207.9340311
ST3GAL1,280.9148841,326.9707109,193.6120615,211.7307244,225.1679655
ST3GAL2,122.4355818,166.5462539,213.0403562,263.1036987,373.256978
ST3GAL4,75.01903449,84.89130799,125.8737393,126.8352019,173.7196125
ST3GAL5,785.1729834,757.201051,955.0255991,756.1082498,909.4110284
ST3GAL6,44.08349016,114.6847865,135.4658608,439.0732755,544.9193365
ST5,116.0625074,108.3350215,107.642808,105.4480546,101.6769375
ST6GAL1,2323.368645,2098.557313,1001.094534,1493.881539,617.4472345
ST6GALNAC2,60.43334934,85.33848431,76.94576608,376.9448459,447.2471189
ST6GALNAC4,578.2344786,648.837832,326.2458276,384.9107836,228.7004156
ST6GALNAC5,194.9068749,169.7299484,86.89862589,189.1011391,93.98201309
ST7,226.981431,268.1111978,240.3729803,256.1907561,287.0667397
ST7L,104.6047377,110.5365102,70.34484091,134.6848155,120.359912
ST8SIA1,202.841957,34.34004297,176.4591728,53.82938752,57.98150962
ST8SIA2,6.749578163,7.931787081,8.764801088,9.33944862,11.80956439
ST8SIA3,44.2471083,44.3832577,29.37779986,46.71836427,32.18827822
ST8SIA4,225.1447062,290.1180547,329.0972593,459.0771407,626.3394716
ST8SIA5,14.55873333,14.19158204,10.46944546,13.6846047,10.52342168
STAB1,370.707249,521.7956903,1239.320612,560.1120225,3017.083853
STAB2,135.9470642,130.1353964,115.3428912,135.784342,129.107229
STAC,525.6628014,541.3091872,456.0936382,571.3249885,564.4620275
STAG1,335.8775154,363.1606564,393.1193148,282.0195237,344.0626968
STAG2,1500.770884,1489.515367,1508.971327,1325.96232,1213.757836
STAG3,107.6191674,108.0013208,98.0857265,95.22336952,103.6320561
STAG3L4,297.4090602,270.2338913,215.5849283,367.0818354,267.3359822
STAM,526.7961886,597.5943993,605.2208659,896.4506491,979.9152529
STAM2,125.0364024,151.9400883,206.8877285,187.2434103,269.39832
STAMBP,1155.727348,1167.245592,820.6429278,1119.192801,858.8040977
STAP1,1188.324792,1156.764397,281.7509997,1415.881805,497.9165379
STAP2,315.2681405,319.1056002,262.8711799,346.4879875,358.9719638
STAR,28.30910586,19.61445963,33.52296269,30.95199293,37.06051396
STARD13,137.4604474,131.1069493,93.67085465,173.3211327,194.750913
STARD3,224.1129867,230.4297458,253.3691563,203.3827417,251.5691283
STARD5,250.5454696,260.745039,145.5885327,224.8890135,173.4011854
STARD7,3718.69557,3633.161476,3215.200384,3168.746079,2885.895343
STARD8,218.7241968,264.0270024,242.6650118,267.9662835,327.0258162
STAT1,982.2867782,1178.606157,1218.625793,806.0957366,1273.889472
STAT2,376.2364378,378.4134609,288.578944,362.8568423,323.5256517
STAT3,1954.20422,2218.000983,2416.860569,1968.141078,2990.242915
STAT4,1687.904188,1799.089008,2935.096528,839.6756471,1015.195621
STAT5A,2083.951503,2079.316249,1711.216955,1876.05791,2008.542446
STAT5B,816.6322879,762.1879452,633.0094135,829.0072066,760.643375
STAT6,1323.91546,1279.727859,1300.863077,1484.583036,1554.27217
STATH,147.6859444,127.5474713,68.11282288,155.0435458,87.27275212
STAU1,1895.329887,2152.891735,1991.252557,2180.577513,2286.541817
STAU2,334.3608215,308.3131587,285.413121,336.0155929,271.022259
STBD1,64.08309795,81.84072156,137.6771159,97.02455732,163.2982654
STC1,150.9824489,141.5081622,96.87489193,159.5384548,116.2909347
STC2,180.9465144,162.1074272,121.8696197,187.1809385,132.4270978
STEAP1,366.6959283,308.0903289,158.5999705,369.8062686,201.8093023
STEAP3,292.8132733,305.7623922,330.7871978,309.9778408,374.9569886
STEAP4,10.41559367,21.2798321,27.21621972,148.9908939,182.5662392
STIL,187.3138523,205.7481527,153.5798806,171.3297996,146.6985592
STIM1,396.987431,404.98391,388.6137257,365.6516888,355.123581
STIP1,556.1274931,698.8026277,750.3046376,335.2532789,470.3111049
STK10,1730.357055,1541.541837,2194.407149,1588.87734,1666.738787
STK11,190.1671918,191.5989333,207.138884,135.3751602,171.254401
STK16,304.4533847,312.0705569,279.3090782,233.3518437,230.6956979
STK17A,638.3048511,557.299353,606.9913487,574.9282179,506.4830484
STK17B,1203.11752,1071.515982,821.3729123,1658.505268,1455.807315
STK19,36.47571725,47.20587771,63.72269711,34.38446346,101.0544139
STK24,3501.428956,3000.751149,2824.612296,3119.799308,2638.186539
STK25,587.7737619,576.3034058,577.5695049,397.4790138,368.7738336
STK3,34.27607805,47.10060446,64.39097328,38.70733277,69.43548604
STK32B,29.65165934,26.27939787,24.14761484,26.96541584,21.86458456
STK38,2045.717085,2048.468075,2646.530328,1385.303227,1515.746514
STK38L,665.791118,663.7470171,544.8229446,953.5875957,869.6529173
STK39,430.1271332,343.1122888,668.7209578,196.8204354,250.9515717
STK4,322.5237082,337.1063352,401.085123,382.3006332,435.8511137
STMN1,369.312986,415.6222915,406.0958839,356.8367131,340.1194552
STMN2,42.38205334,51.16515578,41.09880952,39.58653807,41.4571022
STMN3,25.66648827,21.64418843,22.85839185,20.14474443,23.31029276
STMN4,208.4884125,185.1045069,116.0357823,219.9765618,149.7153758
STOM,1643.091828,1550.712663,3896.101208,1202.171081,2643.531256
STOML1,205.3631678,239.3999902,190.5828827,172.0201123,187.1123
STOML2,743.1513206,853.9456618,622.2058765,501.9294782,408.9963967
STON1,61.91031971,60.96637856,53.9434047,50.31443519,40.50241499
STRA13,480.8500963,521.5348875,395.5402791,330.0543453,262.4136617
STRA6,238.0477169,259.1933979,170.1046785,246.973007,200.7127169
STRADA,1196.62433,1166.78984,835.4988055,1279.742833,1040.286468
STRAP,3597.445366,3375.904624,2730.117423,3406.070475,2520.756916
STRN,303.9068363,271.4323239,184.6597108,330.6614287,237.0993885
STRN3,307.0778566,290.6971704,228.5770994,335.8576975,283.6760469
STRN4,245.4435742,265.7463547,284.4118246,301.2201258,384.8963602
STS,88.47408819,94.98096746,127.5087871,99.37804182,125.7627908
STT3A,988.1429872,1172.508684,827.0977933,909.9992548,700.0916086
STUB1,1261.751485,1178.628196,1202.188625,964.7839687,974.2662828
STX10,431.1359925,505.2195773,460.5673878,525.0311836,601.064056
STX11,74.825515,166.6005274,241.8769942,473.0650813,669.2230251
STX12,343.0445875,455.3307789,631.5621155,425.0677107,764.1226253
STX16,1417.78934,1338.361347,1015.339379,1051.38508,734.62049
STX17,385.9221898,372.6911007,308.568689,375.9983569,311.9852891
STX18,597.0459904,647.344268,526.0278491,566.4414902,543.5507065
STX1A,245.2601193,260.4220286,164.3202066,297.031308,210.4414803
STX2,328.8164965,330.6513973,294.6696338,314.3192273,318.506347
STX3,158.290337,229.3350189,339.9625284,767.3108743,940.6152506
STX4,599.1485741,736.4295536,1088.806814,774.7918065,1207.362468
STX5,247.9131635,256.1267897,257.9290577,264.6261865,301.0348613
STX6,376.3053382,399.8203911,414.2234393,394.0231648,466.7967787
STX7,1012.291445,960.0733646,627.859662,1156.169542,957.6084474
STX8,1214.169301,1185.089697,1278.579432,952.665065,919.9933232
STXBP1,183.3196704,182.0764687,145.6607442,208.9336384,185.7338379
STXBP2,415.1755578,606.191508,931.713403,654.6658932,1157.709276
STXBP3,642.2582931,584.548548,743.919551,812.9041891,914.4512571
STXBP5L,312.3188928,295.3483878,193.6739867,309.5906391,198.6641672
STXBP6,18.11794425,24.58486389,18.34121381,52.74834912,42.39719436
STYK1,29.93033632,26.86768191,48.95189045,35.20411267,36.6065706
STYXL1,489.068411,574.7889759,573.4001477,477.0071148,600.368839
SUB1,7026.544564,7157.636531,5340.990001,6368.531458,5248.972933
SUCLA2,239.1626735,308.1721713,408.2045669,220.5960953,361.5795479
SUCLG1,1213.922196,1252.644823,1537.496402,985.7760376,1199.788699
SUCLG2,938.429972,990.1092568,682.584911,613.6826906,517.8945991
SUGP1,494.139808,538.3420875,486.5182,437.0010758,498.4525445
SUGP2,272.9524799,287.5497806,276.7846789,211.236765,221.6637627
SULF1,152.4616576,144.1343031,67.2925747,151.2854132,84.36956202
SULT1A1,383.3756841,717.6637068,1244.75297,862.8327237,1373.693334
SULT1A2,186.1916201,238.5330124,372.9512003,358.4402594,502.6831208
SULT1B1,284.7495868,297.4943515,205.1745403,426.2673245,380.4662234
SULT1C2,45.02223372,50.01416052,51.05457536,60.60842016,72.10007351
SULT1E1,26.66592557,34.47978959,24.41857937,23.4101351,22.08195343
SULT2A1,58.47419484,50.34529148,42.96397309,66.84049705,54.27110263
SULT2B1,159.2386376,161.9425477,135.8005215,203.6711659,204.0823391
SULT4A1,164.6459088,205.6188987,139.0905708,229.3731677,218.4727369
SUMO1,149.5282446,154.1528399,130.9138452,182.014679,173.6572127
SUMO3,1749.009235,1669.094703,1748.814392,1501.178492,1702.679647
SUMO4,1885.698763,1695.856069,1271.653544,1597.592964,1140.973603
SUN1,1102.933622,1021.41103,580.8587421,855.4653546,461.264216
SUN2,2262.204274,2259.623415,2295.217204,1381.503877,1053.248582
SUOX,180.8315345,256.6195442,284.3736331,242.2263154,369.2008643
SUPT16H,3638.934292,3365.365455,2583.122729,3090.684385,2083.787047
SUPT3H,358.646029,324.6418911,292.4045032,246.8198401,187.769924
SUPT4H1,978.3233963,997.8231609,945.5308092,1165.177455,1196.723613
SUPT5H,1122.419802,1124.130204,836.0167677,1002.577337,826.4695087
SUPT6H,362.4258796,431.620445,447.9717022,377.1055272,511.3897706
SUPT7L,372.3379897,373.3601612,341.5791789,357.9784024,329.7332396
SUPV3L1,512.7031867,534.3892176,458.9694825,455.9308276,370.8349049
SURF1,1088.571957,1177.799964,1024.498522,1011.368512,1085.164668
SURF2,42.90403495,54.61092101,32.74473566,36.36382792,30.55998479
SUSD4,69.40069567,71.31059367,37.66989189,46.98003662,32.87248987
SUSD5,3.930204338,4.782902834,5.70898879,8.582493144,10.10799297
SUV39H1,684.8809092,651.9965363,402.8266199,621.6454407,364.8856447
SUV39H2,31.19227595,32.88603224,37.70696671,21.38111429,18.78959171
SUV420H1,1284.483014,1219.214134,1096.055021,1042.508388,839.5735754
SUZ12,2316.152611,2206.580086,1863.569471,1934.698205,1536.82717
SV2A,24.75072783,20.81508777,25.66344159,15.46181869,17.32227729
SVEP1,125.0428976,113.3116362,61.64717633,123.459812,77.85064716
SVIL,262.3864403,315.9983691,366.4073751,702.1428418,872.5857223
SWAP70,1188.078573,880.8013338,362.9911247,1480.292424,882.4109057
SYBU,295.4731501,223.877641,123.059937,293.3305673,146.4998828
SYCP1,140.829168,128.8320673,74.92281753,146.8311145,92.30222178
SYCP2,44.88764666,44.02335492,50.44364734,49.45999149,52.55416323
SYDE1,200.3266098,196.5775043,147.5494022,225.9740069,197.5596972
SYF2,1270.078335,1276.242801,1169.183294,1510.20453,1458.247252
SYK,1230.943708,985.875879,928.6603245,1515.425129,1305.289216
SYMPK,70.31291865,96.51661473,103.5924303,45.92363033,103.3699813
SYN1,68.56981211,84.43556341,70.33349047,77.36073297,101.2658192
SYN2,199.9104694,181.5056297,124.4203905,200.1685379,136.962348
SYN3,31.20874123,29.87902798,22.39513318,27.18580068,23.57164276
SYNC,82.06380189,75.28395349,77.75616333,77.64906941,74.18463006
SYNCRIP,732.0539485,830.5386325,804.2271394,953.3141857,1032.566017
SYNE1,1213.402102,1410.237701,1654.18771,1223.41523,1313.242384
SYNE2,956.2258253,835.4032931,1456.56057,837.3582533,933.4756184
SYNGR1,131.4343087,138.773884,181.2301977,119.2118883,129.9423431
SYNGR2,3085.333552,2841.693924,2721.682538,2791.398964,4147.750772
